participant_id,target_trial,history_trials,history_A,history_B,actual_choice,sampled_output,p_B,predicted_choice,correct,log_loss,brier,model,prompt_tokens,completion_tokens,top_logprobs,surface_forms,label_logprob,history_draw
P028,33,8,4,4,A,A,0.37146994400405814,A,1,0.4643714303037855,0.1379899192983781,deepseek-v4-flash,693,1,"[{'token': 'A', 'logprob': -0.46443182}, {'token': 'B', 'logprob': -0.9903489}, {'token': 'Based', 'logprob': -10.420757}, {'token': 'The', 'logprob': -11.938902}, {'token': 'From', 'logprob': -12.244537}, {'token': 'Given', 'logprob': -12.391678}, {'token': 'Let', 'logprob': -12.491299}, {'token': 'We', 'logprob': -12.69071}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.392565}, {'token': ' B', 'logprob': -13.810429}, {'token': ' A', 'logprob': -13.862476}, {'token': 'Looking', 'logprob': -14.280542}, {'token': 'To', 'logprob': -14.388269}, {'token': 'In', 'logprob': -14.625601}, {'token': 'I', 'logprob': -14.634516}, {'token': 'Both', 'logprob': -15.0625}, {'token': 'Since', 'logprob': -15.31111}, {'token': 'Option', 'logprob': -15.687901}, {'token': 'For', 'logprob': -15.917212}, {'token': '-', 'logprob': -15.95442}]","{'A': [-0.46443182, -13.862476], 'B': [-0.9903489, -13.810429]}","{'A': -0.4644303018907914, 'B': -0.9903461941147989}",0
P028,33,10,5,5,A,B,0.4842364832734097,A,1,0.6621069194699984,0.23448497173299918,deepseek-v4-flash,896,1,"[{'token': 'A', 'logprob': -0.6629589}, {'token': 'B', 'logprob': -0.72603494}, {'token': 'Based', 'logprob': -7.7767344}, {'token': 'The', 'logprob': -9.151492}, {'token': 'From', 'logprob': -9.472249}, {'token': 'Let', 'logprob': -9.477035}, {'token': 'We', 'logprob': -9.714612}, {'token': 'Given', 'logprob': -10.166085}, {'token': 'Looking', 'logprob': -10.34051}, {'token': 'In', 'logprob': -11.77344}, {'token': 'To', 'logprob': -12.491788}, {'token': 'Since', 'logprob': -12.696504}, {'token': 'I', 'logprob': -12.821502}, {'token': 'This', 'logprob': -13.053176}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.56021}, {'token': ' B', 'logprob': -13.561879}, {'token': 'After', 'logprob': -13.877032}, {'token': 'Both', 'logprob': -13.940595}, {'token': 'It', 'logprob': -13.98416}, {'token': ' A', 'logprob': -14.012296}]","{'A': [-0.6629589, -14.012296], 'B': [-0.72603494, -13.561879]}","{'A': -0.662957306117823, 'B': -0.7260322764357587}",0
P028,33,12,6,6,A,A,0.25474490875737954,A,1,0.29402871485705934,0.06489496853780563,deepseek-v4-flash,983,1,"[{'token': 'A', 'logprob': -0.29438496}, {'token': 'B', 'logprob': -1.3678522}, {'token': 'Based', 'logprob': -8.676604}, {'token': 'The', 'logprob': -9.739331}, {'token': 'From', 'logprob': -10.167155}, {'token': 'Given', 'logprob': -10.761556}, {'token': 'We', 'logprob': -11.046691}, {'token': 'Let', 'logprob': -11.22284}, {'token': 'Looking', 'logprob': -11.775891}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -12.478385}, {'token': 'To', 'logprob': -12.6412}, {'token': ' A', 'logprob': -13.012279}, {'token': 'Since', 'logprob': -13.013616}, {'token': 'In', 'logprob': -13.073867}, {'token': '-', 'logprob': -13.169942}, {'token': ' B', 'logprob': -13.333404}, {'token': 'I', 'logprob': -13.4695425}, {'token': 'After', 'logprob': -14.113387}, {'token': 'This', 'logprob': -14.122407}, {'token': '.', 'logprob': -14.240096}]","{'A': [-0.29438496, -13.012279], 'B': [-1.3678522, -13.333404]}","{'A': -0.29438196299031616, 'B': -1.3678458404629856}",0
P028,33,14,7,7,A,A,0.19320134726842367,A,1,0.2146811427949268,0.03732676058633404,deepseek-v4-flash,1059,1,"[{'token': 'A', 'logprob': -0.21517637}, {'token': 'B', 'logprob': -1.6445205}, {'token': 'Based', 'logprob': -8.141973}, {'token': 'The', 'logprob': -9.740462}, {'token': 'Given', 'logprob': -10.399203}, {'token': 'From', 'logprob': -10.489547}, {'token': 'Let', 'logprob': -10.54786}, {'token': 'We', 'logprob': -11.1223345}, {'token': 'Looking', 'logprob': -11.479651}, {'token': '-', 'logprob': -11.871045}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -12.057448}, {'token': 'To', 'logprob': -12.537457}, {'token': ' A', 'logprob': -12.76694}, {'token': 'I', 'logprob': -12.901738}, {'token': 'In', 'logprob': -13.33249}, {'token': ' B', 'logprob': -13.599418}, {'token': 'Since', 'logprob': -14.082328}, {'token': 'This', 'logprob': -14.307755}, {'token': 'After', 'logprob': -14.432412}, {'token': 'Both', 'logprob': -14.749396}]","{'A': [-0.21517637, -12.76694], 'B': [-1.6445205, -13.599418]}","{'A': -0.21517283135049484, 'B': -1.6445140723445557}",0
P028,33,16,8,8,A,A,0.08692941393705848,A,1,0.09094208914894368,0.0075567230074404575,deepseek-v4-flash,1234,1,"[{'token': 'A', 'logprob': -0.09129977}, {'token': 'B', 'logprob': -2.4430225}, {'token': 'Based', 'logprob': -8.555121}, {'token': 'The', 'logprob': -10.078773}, {'token': 'From', 'logprob': -10.424739}, {'token': 'We', 'logprob': -10.564374}, {'token': 'Given', 'logprob': -11.2394495}, {'token': 'Let', 'logprob': -11.363538}, {'token': 'Looking', 'logprob': -11.771871}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -11.843253}, {'token': 'To', 'logprob': -12.107522}, {'token': ' A', 'logprob': -12.450231}, {'token': 'In', 'logprob': -12.773507}, {'token': '-', 'logprob': -13.118253}, {'token': 'I', 'logprob': -13.2022085}, {'token': 'Since', 'logprob': -13.637267}, {'token': 'After', 'logprob': -13.850205}, {'token': ' B', 'logprob': -13.927676}, {'token': '.', 'logprob': -14.494063}, {'token': 'This', 'logprob': -14.50834}]","{'A': [-0.09129977, -12.450231], 'B': [-2.4430225, -13.927676]}","{'A': -0.09129547875379107, 'B': -2.443012213298808}",0
P028,33,18,9,9,A,A,0.2254405547363628,A,1,0.25546086898647874,0.05082344371983899,deepseek-v4-flash,1321,1,"[{'token': 'A', 'logprob': -0.25554878}, {'token': 'B', 'logprob': -1.4897902}, {'token': 'Based', 'logprob': -10.177866}, {'token': 'The', 'logprob': -11.234638}, {'token': 'Let', 'logprob': -12.100916}, {'token': 'Given', 'logprob': -12.179373}, {'token': 'We', 'logprob': -12.377062}, {'token': ' A', 'logprob': -12.415592}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -12.637928}, {'token': 'From', 'logprob': -12.695658}, {'token': ' B', 'logprob': -13.135746}, {'token': 'Looking', 'logprob': -13.54291}, {'token': 'To', 'logprob': -13.580326}, {'token': 'I', 'logprob': -13.785463}, {'token': 'In', 'logprob': -14.199663}, {'token': '-', 'logprob': -14.668703}, {'token': 'Both', 'logprob': -14.810249}, {'token': 'Since', 'logprob': -14.897114}, {'token': 'This', 'logprob': -15.22542}, {'token': '.', 'logprob': -15.446705}]","{'A': [-0.25554878, -12.415592], 'B': [-1.4897902, -13.135746]}","{'A': -0.25554354448759464, 'B': -1.489781445652967}",0
P028,34,2,1,1,A,A,0.24232252216480968,A,1,0.2774974748693375,0.05872020474831468,deepseek-v4-flash,180,1,"[{'token': 'A', 'logprob': -0.2775992}, {'token': 'B', 'logprob': -1.417591}, {'token': 'Based', 'logprob': -10.125433}, {'token': 'The', 'logprob': -11.270426}, {'token': 'From', 'logprob': -11.524897}, {'token': 'Given', 'logprob': -12.018074}, {'token': 'Let', 'logprob': -12.166647}, {'token': 'Since', 'logprob': -12.16699}, {'token': ' A', 'logprob': -12.2089615}, {'token': 'We', 'logprob': -12.671011}, {'token': ' B', 'logprob': -12.915457}, {'token': 'In', 'logprob': -13.479061}, {'token': 'I', 'logprob': -13.681887}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.850128}, {'token': 'To', 'logprob': -14.198336}, {'token': '.', 'logprob': -14.326651}, {'token': 'Both', 'logprob': -14.454906}, {'token': 'If', 'logprob': -14.8544235}, {'token': 'When', 'logprob': -14.927572}, {'token': 'This', 'logprob': -15.12719}]","{'A': [-0.2775992, -12.2089615], 'B': [-1.417591, -12.915457]}","{'A': -0.2775926192746974, 'B': -1.4175808483172279}",0
P028,34,4,2,2,A,B,0.2705218603589373,A,1,0.3154258776902769,0.07318207693206039,deepseek-v4-flash,307,1,"[{'token': 'A', 'logprob': -0.31543982}, {'token': 'B', 'logprob': -1.3074175}, {'token': 'The', 'logprob': -12.774291}, {'token': 'Based', 'logprob': -12.830098}, {'token': 'From', 'logprob': -13.37346}, {'token': 'Given', 'logprob': -13.760871}, {'token': ' A', 'logprob': -13.868754}, {'token': ' B', 'logprob': -14.211389}, {'token': 'Since', 'logprob': -14.228557}, {'token': 'I', 'logprob': -14.771813}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -14.915128}, {'token': 'We', 'logprob': -15.093627}, {'token': 'Let', 'logprob': -15.327241}, {'token': 'Answer', 'logprob': -15.688838}, {'token': '.', 'logprob': -15.761025}, {'token': 'C', 'logprob': -15.7943945}, {'token': 'Choice', 'logprob': -15.8986845}, {'token': '-', 'logprob': -15.94336}, {'token': 'In', 'logprob': -16.06251}, {'token': 'After', 'logprob': -16.10868}]","{'A': [-0.31543982, -13.868754], 'B': [-1.3074175, -14.211389]}","{'A': -0.3154385202190789, 'B': -1.307415011854102}",0
P028,34,6,3,3,A,A,0.3142300450035088,A,1,0.3772130500668577,0.09874052118290717,deepseek-v4-flash,498,1,"[{'token': 'A', 'logprob': -0.37722084}, {'token': 'B', 'logprob': -1.1576393}, {'token': 'The', 'logprob': -13.260268}, {'token': ' A', 'logprob': -13.334622}, {'token': ' B', 'logprob': -13.603276}, {'token': 'Based', 'logprob': -14.473781}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -14.523448}, {'token': 'From', 'logprob': -15.138284}, {'token': 'Given', 'logprob': -15.164472}, {'token': 'I', 'logprob': -15.630353}, {'token': 'We', 'logprob': -15.706052}, {'token': 'Since', 'logprob': -15.80174}, {'token': 'Both', 'logprob': -15.8278475}, {'token': 'Let', 'logprob': -16.104116}, {'token': 'Option', 'logprob': -16.307991}, {'token': 'Answer', 'logprob': -16.333967}, {'token': '.', 'logprob': -16.383886}, {'token': 'In', 'logprob': -16.476736}, {'token': 'If', 'logprob': -16.4773}, {'token': 'Choice', 'logprob': -16.530586}]","{'A': [-0.37722084, -13.334622], 'B': [-1.1576393, -13.603276]}","{'A': -0.37721848130566366, 'B': -1.157635365153428}",0
P028,34,8,4,4,A,B,0.23297450340207893,A,1,0.2652352361883466,0.05427711923544529,deepseek-v4-flash,614,1,"[{'token': 'A', 'logprob': -0.26525995}, {'token': 'B', 'logprob': -1.4568532}, {'token': 'The', 'logprob': -11.970126}, {'token': 'Given', 'logprob': -12.547931}, {'token': 'Based', 'logprob': -12.954366}, {'token': 'From', 'logprob': -12.960351}, {'token': ' A', 'logprob': -13.287129}, {'token': ' B', 'logprob': -13.781987}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.929908}, {'token': 'Since', 'logprob': -13.943196}, {'token': 'We', 'logprob': -14.125176}, {'token': 'Let', 'logprob': -14.435765}, {'token': 'In', 'logprob': -14.580243}, {'token': 'Both', 'logprob': -14.816009}, {'token': 'I', 'logprob': -14.929442}, {'token': '.', 'logprob': -15.079797}, {'token': 'After', 'logprob': -15.503858}, {'token': 'Choice', 'logprob': -15.564054}, {'token': 'If', 'logprob': -15.672532}, {'token': 'Answer', 'logprob': -15.897702}]","{'A': [-0.26525995, -13.287129], 'B': [-1.4568532, -13.781987]}","{'A': -0.26525773856770635, 'B': -1.4568487612423062}",0
P028,34,10,5,5,A,A,0.17404211915381748,A,1,0.19121149847292399,0.030290659239551602,deepseek-v4-flash,817,1,"[{'token': 'A', 'logprob': -0.19122207}, {'token': 'B', 'logprob': -1.7484692}, {'token': 'Based', 'logprob': -12.54}, {'token': 'The', 'logprob': -13.250945}, {'token': 'Given', 'logprob': -13.350137}, {'token': ' A', 'logprob': -14.130982}, {'token': 'From', 'logprob': -14.812987}, {'token': 'Since', 'logprob': -15.094394}, {'token': ' B', 'logprob': -15.115024}, {'token': 'Answer', 'logprob': -15.600976}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -15.885835}, {'token': 'We', 'logprob': -16.05887}, {'token': 'If', 'logprob': -16.125158}, {'token': 'Let', 'logprob': -16.140377}, {'token': 'In', 'logprob': -16.192345}, {'token': 'Option', 'logprob': -16.199978}, {'token': 'Both', 'logprob': -16.216198}, {'token': 'I', 'logprob': -16.475298}, {'token': 'Choice', 'logprob': -16.518776}, {'token': '.', 'logprob': -16.577078}]","{'A': [-0.19122207, -14.130982], 'B': [-1.7484692, -15.115024]}","{'A': -0.19122118684081185, 'B': -1.7484676333258844}",0
P028,34,12,6,6,A,A,0.12771941197382974,A,1,0.13664413157234384,0.016312248194940846,deepseek-v4-flash,904,1,"[{'token': 'A', 'logprob': -0.13668086}, {'token': 'B', 'logprob': -2.057957}, {'token': 'Based', 'logprob': -11.121807}, {'token': 'The', 'logprob': -12.049259}, {'token': 'From', 'logprob': -12.436775}, {'token': 'Given', 'logprob': -12.756086}, {'token': 'Since', 'logprob': -13.026232}, {'token': 'We', 'logprob': -13.739496}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -14.07649}, {'token': ' A', 'logprob': -14.134062}, {'token': 'Let', 'logprob': -14.569902}, {'token': 'In', 'logprob': -14.871883}, {'token': 'I', 'logprob': -14.995565}, {'token': ' B', 'logprob': -15.409664}, {'token': 'If', 'logprob': -15.497011}, {'token': 'Answer', 'logprob': -15.533924}, {'token': 'Choice', 'logprob': -15.695013}, {'token': 'After', 'logprob': -15.845318}, {'token': 'Both', 'logprob': -15.929802}, {'token': '.', 'logprob': -16.188282}]","{'A': [-0.13668086, -14.134062], 'B': [-2.057957, -15.409664]}","{'A': -0.1366800262911172, 'B': -2.057955409890689}",0
P028,34,14,7,7,A,A,0.09572543657244739,A,1,0.100622244098027,0.009163359206985649,deepseek-v4-flash,980,1,"[{'token': 'A', 'logprob': -0.10066449}, {'token': 'B', 'logprob': -2.3463156}, {'token': 'Based', 'logprob': -10.802065}, {'token': 'The', 'logprob': -12.219076}, {'token': 'From', 'logprob': -12.534283}, {'token': 'Given', 'logprob': -12.575996}, {'token': 'We', 'logprob': -13.299103}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.3720455}, {'token': ' A', 'logprob': -13.725283}, {'token': 'Since', 'logprob': -13.771095}, {'token': 'Let', 'logprob': -13.869436}, {'token': 'Both', 'logprob': -14.9237995}, {'token': ' B', 'logprob': -14.954809}, {'token': 'In', 'logprob': -15.144085}, {'token': 'I', 'logprob': -15.35741}, {'token': 'Answer', 'logprob': -15.62344}, {'token': 'Predict', 'logprob': -16.082417}, {'token': '.', 'logprob': -16.248833}, {'token': 'If', 'logprob': -16.325943}, {'token': 'Considering', 'logprob': -16.381798}]","{'A': [-0.10066449, -13.725283], 'B': [-2.3463156, -14.954809]}","{'A': -0.1006632796719448, 'B': -2.346312256508948}",0
P028,34,16,8,8,A,A,0.04906655891492597,A,1,0.05031120722981588,0.0024075272037519012,deepseek-v4-flash,1155,1,"[{'token': 'A', 'logprob': -0.05039101}, {'token': 'B', 'logprob': -3.0146625}, {'token': 'Based', 'logprob': -10.018809}, {'token': 'The', 'logprob': -11.500272}, {'token': 'Given', 'logprob': -11.804593}, {'token': 'From', 'logprob': -12.371171}, {'token': ' A', 'logprob': -12.868516}, {'token': 'We', 'logprob': -13.045413}, {'token': 'Since', 'logprob': -13.377711}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.386018}, {'token': 'In', 'logprob': -14.064473}, {'token': 'Let', 'logprob': -14.630147}, {'token': 'Option', 'logprob': -14.661521}, {'token': ' B', 'logprob': -14.769525}, {'token': 'Both', 'logprob': -14.807996}, {'token': 'If', 'logprob': -14.825215}, {'token': 'I', 'logprob': -15.35999}, {'token': 'When', 'logprob': -15.632031}, {'token': 'Considering', 'logprob': -15.773597}, {'token': '-', 'logprob': -15.783853}]","{'A': [-0.05039101, -12.868516], 'B': [-3.0146625, -14.769525]}","{'A': -0.050388298819328006, 'B': -3.014654648974718}",0
P028,34,18,9,9,A,A,0.04402395579710776,A,1,0.04502242460987728,0.0019381086840256979,deepseek-v4-flash,1242,1,"[{'token': 'A', 'logprob': -0.045059297}, {'token': 'B', 'logprob': -3.1230621}, {'token': 'Based', 'logprob': -11.149811}, {'token': 'The', 'logprob': -11.911512}, {'token': 'Given', 'logprob': -12.767975}, {'token': 'From', 'logprob': -13.085709}, {'token': ' A', 'logprob': -13.102058}, {'token': 'We', 'logprob': -13.431917}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.610285}, {'token': 'Since', 'logprob': -13.758934}, {'token': '-', 'logprob': -13.85523}, {'token': 'Let', 'logprob': -14.827019}, {'token': 'Both', 'logprob': -15.139626}, {'token': ' B', 'logprob': -15.1435795}, {'token': 'Answer', 'logprob': -15.444323}, {'token': 'After', 'logprob': -15.472738}, {'token': '.', 'logprob': -15.589315}, {'token': 'In', 'logprob': -15.632441}, {'token': 'If', 'logprob': -15.658369}, {'token': 'Option', 'logprob': -15.683554}]","{'A': [-0.045059297, -13.102058], 'B': [-3.1230621, -15.1435795]}","{'A': -0.04505716190575751, 'B': -3.12305608058458}",0
P028,35,2,1,1,B,A,0.23317617404538366,A,0,1.4559609993421787,0.5880187800516756,deepseek-v4-flash,196,1,"[{'token': 'A', 'logprob': -0.265547}, {'token': 'B', 'logprob': -1.4560149}, {'token': ' A', 'logprob': -11.731972}, {'token': 'The', 'logprob': -11.9583645}, {'token': 'Based', 'logprob': -12.34527}, {'token': 'Let', 'logprob': -12.408737}, {'token': 'Given', 'logprob': -12.494545}, {'token': ' B', 'logprob': -12.525982}, {'token': 'Since', 'logprob': -12.631153}, {'token': 'From', 'logprob': -12.827927}, {'token': 'We', 'logprob': -13.117943}, {'token': '.', 'logprob': -13.268206}, {'token': 'I', 'logprob': -13.346233}, {'token': 'If', 'logprob': -14.305868}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -14.527945}, {'token': 'Option', 'logprob': -14.810068}, {'token': 'To', 'logprob': -14.863394}, {'token': 'In', 'logprob': -14.935875}, {'token': 'This', 'logprob': -15.066544}, {'token': 'After', 'logprob': -15.18527}]","{'A': [-0.265547, -11.731972], 'B': [-1.4560149, -12.525982]}","{'A': -0.26553652406921113, 'B': -1.4559993270463145}",0
P028,35,4,2,2,B,B,0.1895623873955524,A,0,1.6630370875563167,0.6568091239239966,deepseek-v4-flash,323,1,"[{'token': 'A', 'logprob': -0.21022554}, {'token': 'B', 'logprob': -1.6630874}, {'token': 'The', 'logprob': -11.572604}, {'token': 'Based', 'logprob': -11.995622}, {'token': 'From', 'logprob': -12.056825}, {'token': 'We', 'logprob': -12.400783}, {'token': ' A', 'logprob': -12.456605}, {'token': 'Given', 'logprob': -12.612746}, {'token': 'Let', 'logprob': -13.027135}, {'token': ' B', 'logprob': -13.128205}, {'token': 'Since', 'logprob': -13.607671}, {'token': 'I', 'logprob': -14.050403}, {'token': 'In', 'logprob': -14.486087}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -14.739097}, {'token': 'If', 'logprob': -15.148175}, {'token': '-', 'logprob': -15.150956}, {'token': 'Both', 'logprob': -15.314998}, {'token': 'Option', 'logprob': -15.352313}, {'token': 'To', 'logprob': -15.36867}, {'token': 'After', 'logprob': -15.44184}]","{'A': [-0.21022554, -12.456605], 'B': [-1.6630874, -13.128205]}","{'A': -0.2102207375380305, 'B': -1.6630769103640939}",0
P028,35,6,3,3,B,A,0.1843950267286722,A,0,1.6906749382413877,0.6652114724249233,deepseek-v4-flash,514,1,"[{'token': 'A', 'logprob': -0.20383838}, {'token': 'B', 'logprob': -1.6906891}, {'token': 'The', 'logprob': -12.5228615}, {'token': 'Given', 'logprob': -13.416496}, {'token': ' A', 'logprob': -13.760063}, {'token': 'From', 'logprob': -13.880554}, {'token': 'Based', 'logprob': -14.028505}, {'token': 'We', 'logprob': -14.419125}, {'token': 'Let', 'logprob': -14.465633}, {'token': ' B', 'logprob': -14.708521}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -14.806383}, {'token': 'I', 'logprob': -14.8521595}, {'token': 'Since', 'logprob': -14.959143}, {'token': 'Option', 'logprob': -15.570692}, {'token': 'After', 'logprob': -15.669579}, {'token': 'In', 'logprob': -15.8342285}, {'token': 'Choice', 'logprob': -15.880629}, {'token': 'If', 'logprob': -15.906754}, {'token': '.', 'logprob': -16.002665}, {'token': 'Both', 'logprob': -16.019182}]","{'A': [-0.20383838, -13.760063], 'B': [-1.6906891, -14.708521]}","{'A': -0.20383708399651107, 'B': -1.6906868796217867}",0
P028,35,8,4,4,B,A,0.18294984335589692,A,0,1.698543243729931,0.6675709584721534,deepseek-v4-flash,630,1,"[{'token': 'A', 'logprob': -0.20210186}, {'token': 'B', 'logprob': -1.6985923}, {'token': 'Based', 'logprob': -11.402829}, {'token': 'The', 'logprob': -11.53301}, {'token': 'Given', 'logprob': -11.53613}, {'token': 'From', 'logprob': -12.702868}, {'token': 'Since', 'logprob': -12.854285}, {'token': 'We', 'logprob': -12.993005}, {'token': ' A', 'logprob': -13.193849}, {'token': ' B', 'logprob': -14.062465}, {'token': 'In', 'logprob': -14.350802}, {'token': 'Let', 'logprob': -14.515302}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -14.520278}, {'token': 'Option', 'logprob': -15.102908}, {'token': 'I', 'logprob': -15.315362}, {'token': 'After', 'logprob': -15.32512}, {'token': 'If', 'logprob': -15.458924}, {'token': 'Both', 'logprob': -15.518508}, {'token': 'Earlier', 'logprob': -15.808013}, {'token': 'Looking', 'logprob': -15.84814}]","{'A': [-0.20210186, -13.193849], 'B': [-1.6985923, -14.062465]}","{'A': -0.2020995809418205, 'B': -1.6985880299065046}",0
P028,35,10,5,5,B,A,0.17244576216078347,A,0,1.7576725142080918,0.6848460165656466,deepseek-v4-flash,833,1,"[{'token': 'A', 'logprob': -0.18930961}, {'token': 'B', 'logprob': -1.7577033}, {'token': 'Based', 'logprob': -11.144865}, {'token': 'The', 'logprob': -12.230129}, {'token': 'Given', 'logprob': -13.061066}, {'token': 'From', 'logprob': -13.348433}, {'token': ' A', 'logprob': -13.415096}, {'token': 'We', 'logprob': -14.058258}, {'token': ' B', 'logprob': -14.289797}, {'token': 'Since', 'logprob': -14.94556}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -15.117414}, {'token': 'I', 'logprob': -15.202169}, {'token': 'Option', 'logprob': -15.255106}, {'token': 'In', 'logprob': -15.3645}, {'token': 'Let', 'logprob': -15.437641}, {'token': '-', 'logprob': -15.932114}, {'token': 'Both', 'logprob': -15.98901}, {'token': 'If', 'logprob': -16.059483}, {'token': 'C', 'logprob': -16.14403}, {'token': 'Answer', 'logprob': -16.30134}]","{'A': [-0.18930961, -13.415096], 'B': [-1.7577033, -14.289797]}","{'A': -0.18930780651074008, 'B': -1.7576996910565605}",0
P028,35,12,6,6,B,A,0.1748822935164782,A,0,1.7436421398384534,0.6808192295526272,deepseek-v4-flash,920,1,"[{'token': 'A', 'logprob': -0.19225027}, {'token': 'B', 'logprob': -1.7436647}, {'token': 'The', 'logprob': -12.191293}, {'token': 'From', 'logprob': -12.442185}, {'token': 'Given', 'logprob': -13.04803}, {'token': 'We', 'logprob': -13.303281}, {'token': 'Based', 'logprob': -13.310668}, {'token': ' A', 'logprob': -13.823636}, {'token': 'Since', 'logprob': -14.202384}, {'token': ' B', 'logprob': -14.558312}, {'token': 'In', 'logprob': -14.674401}, {'token': 'I', 'logprob': -14.916957}, {'token': 'Let', 'logprob': -14.983811}, {'token': 'Earlier', 'logprob': -15.256972}, {'token': 'Both', 'logprob': -15.300136}, {'token': '-', 'logprob': -15.497233}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -15.549027}, {'token': 'After', 'logprob': -15.572824}, {'token': 'Choice', 'logprob': -15.589086}, {'token': 'Answer', 'logprob': -15.887122}]","{'A': [-0.19225027, -13.823636], 'B': [-1.7436647, -14.558312]}","{'A': -0.19224906783484486, 'B': -1.743661979374281}",0
P028,35,14,7,7,B,A,0.08511375752984401,A,0,2.46376659336848,0.8370168366611611,deepseek-v4-flash,996,1,"[{'token': 'A', 'logprob': -0.08898341}, {'token': 'B', 'logprob': -2.4637964}, {'token': 'Based', 'logprob': -11.869825}, {'token': 'The', 'logprob': -12.33242}, {'token': 'From', 'logprob': -12.513153}, {'token': 'Given', 'logprob': -13.179726}, {'token': ' A', 'logprob': -13.31604}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -13.324604}, {'token': 'We', 'logprob': -13.365324}, {'token': 'Since', 'logprob': -13.764288}, {'token': 'I', 'logprob': -13.919655}, {'token': 'Earlier', 'logprob': -14.657911}, {'token': 'Let', 'logprob': -14.926725}, {'token': ' B', 'logprob': -14.959034}, {'token': 'In', 'logprob': -15.3594265}, {'token': '.', 'logprob': -15.383501}, {'token': 'Choice', 'logprob': -15.513721}, {'token': 'After', 'logprob': -15.581362}, {'token': '-', 'logprob': -15.870457}, {'token': 'Option', 'logprob': -15.921215}]","{'A': [-0.08898341, -13.31604], 'B': [-2.4637964, -14.959034]}","{'A': -0.0889816088000758, 'B': -2.4637926555636973}",0
P028,35,16,8,8,B,A,0.0937621239691346,A,0,2.3669943001555938,0.8212670879529341,deepseek-v4-flash,1171,1,"[{'token': 'A', 'logprob': -0.098504454}, {'token': 'B', 'logprob': -2.3670478}, {'token': 'The', 'logprob': -11.153615}, {'token': 'Based', 'logprob': -11.186492}, {'token': 'Given', 'logprob': -12.391059}, {'token': 'From', 'logprob': -12.6832285}, {'token': '<｜｜end▁of▁sentence｜｜>', 'logprob': -12.715907}, {'token': ' A', 'logprob': -12.983514}, {'token': 'We', 'logprob': -13.434808}, {'token': '-', 'logprob': -13.628524}, {'token': 'Since', 'logprob': -13.691634}, {'token': 'Option', 'logprob': -14.133019}, {'token': 'In', 'logprob': -14.491441}, {'token': ' B', 'logprob': -14.5666}, {'token': 'I', 'logprob': -14.632451}, {'token': 'Let', 'logprob': -14.969857}, {'token': 'Both', 'logprob': -15.256019}, {'token': '.', 'logprob': -15.268336}, {'token': 'C', 'logprob': -15.418899}, {'token': 'After', 'logprob': -15.6824465}]","{'A': [-0.098504454, -12.983514], 'B': [-2.3670478, -14.5666]}","{'A': -0.09850191822389989, 'B': -2.3670427673039143}",0
